,timestep,positions,velocities,fuel,rewards,actions
57,57,4.968000731878301,-0.4401606665720449,0.33838576609447096,-0.037355406505411866,-0.0731856432896023
58,58,4.927770466026355,-0.8046053170389225,0.3345961629825405,-0.6466732038117523,-0.7579206223860829
59,59,4.896526298170578,-0.6248833571155415,0.3332245985829416,-0.17872125791930366,-0.2743128799197759
60,60,4.915157213778364,0.37261831215572616,0.33096091253315474,-0.28981376750162147,0.45273720995737154
61,61,4.912022306192194,-0.06269815172339571,0.32689580765199283,-0.7489808016016645,-0.8130209762323837
62,62,4.902727621706071,-0.18589368972245268,0.3242095831366034,-0.38590446417709323,-0.5372449030778834
63,63,4.950289500865054,0.951237583179665,0.3213404150613972,-0.3789955168862465,0.5738336150412422
64,64,4.9833416109203075,0.661042201105065,0.31794814274338823,-0.47695884826089696,-0.6784544636017987
65,65,5.002594544422638,0.38505867004661426,0.31462054704526576,-0.4455102696291598,-0.6655191396244904
66,66,5.022349163264692,0.3950923768410792,0.3125443200660486,-0.19477790203386366,-0.4152453958434361
67,67,5.016443879275224,-0.11810567978935832,0.308192934722507,-0.773826055594776,-0.8702770687083236
68,68,5.0140528028925475,-0.04782152765352071,0.3063800386059549,-0.14551649606892447,-0.3625792233104056
69,69,5.019047008690882,0.09988411596669614,0.3049071865210175,-0.10581873925506116,-0.29457041698748176
70,70,5.001250740986256,-0.35592535409251636,0.300824364109662,-0.6680282946929239,-0.8165644822710989
71,71,4.971584788741678,-0.593319044891558,0.2976891226891936,-0.4216047618431516,-0.6270482840936811
72,72,4.923574889247318,-0.9601979898872062,0.29400137012541466,-0.6204058696190179,-0.7375505127557948
73,73,4.89196079715177,-0.6322818419109606,0.2933069657238127,-0.12732710176679776,-0.138880880320393
74,74,4.879846884828106,-0.24227824647328378,0.2928876776966686,-0.12718521316015005,-0.0838576054288198
75,75,4.8637566167421875,-0.3218053617183647,0.29045677264551545,-0.3726153579666924,-0.48618101023063404
76,76,4.868231511281072,0.08949789077769371,0.2901371134672144,-0.13585576832981233,-0.06393183566021449
77,77,4.847814326460122,-0.4083436964190159,0.2859280144721649,-0.86084624754493,-0.84181979900989
78,78,4.8657523417637405,0.35876030607238474,0.28472283216628186,-0.19234623385280378,0.2410364611766118
79,79,4.88576564389738,0.40026604267279015,0.28283484622883936,-0.25681399210184064,-0.3775971874884937
80,80,4.906795822067743,0.42060356340725535,0.28085867468888576,-0.24941433614516414,-0.3952343079907243
81,81,4.901717344828898,-0.10156954477689117,0.2765796315843144,-0.8306910508022813,-0.8558086209142671
82,82,4.897553687150965,-0.08327315355867389,0.2745951145771907,-0.2599786229115662,-0.39690340142474345
83,83,4.907756248945191,0.20405123588452245,0.27375471510710636,-0.12049460182753241,-0.1680798940168725
84,84,4.923949107599334,0.32385717308287465,0.2722091196192948,-0.1716055088784063,-0.30911909756231587
85,85,4.94685769023834,0.45817165278012134,0.270727890247145,-0.1409039278784321,-0.2962458744299606
86,86,4.95776483178032,0.21814283083960395,0.26766955280172966,-0.41637228542086757,-0.6116674890830702
87,87,4.943854324359412,-0.2782101484181606,0.263537150749285,-0.739215544562535,-0.8264804104889282
88,88,4.898508186779111,-0.9069227516060213,0.25885699931792316,-0.9776445100400243,-0.9360302862723702
89,89,4.903946158619785,0.10875943681348554,0.2566489497546476,-0.2910731563354779,0.4416099126551205
90,90,4.8905902193100115,-0.2671187861954674,0.25305490851888107,-0.6260950768655881,-0.7188082471532999
91,91,4.849704176392799,-0.8177208583442546,0.24874050838570244,-0.894857763974068,-0.8628800266357236
92,92,4.807745819677386,-0.8391671343082672,0.24662601635911652,-0.3710972415424294,-0.422898405317182
93,93,4.787961766164002,-0.3956810702676843,0.24644706340957623,-0.21331920016196504,-0.03579058990805758
94,94,4.838036205441631,1.0014887855525818,0.24266554000967774,-0.7339605635175621,0.7563046799796975
95,95,4.891603692420067,1.0713497395687275,0.24096957355544832,-0.22344839613479464,-0.33919329084588573
96,96,4.91193663944902,0.4066589405790634,0.23625038634340512,-0.9788924782434626,-0.9438374424086398
97,97,4.931736564765554,0.3959985063306921,0.2342174475578727,-0.23357703946332845,-0.40658775710648576
98,98,4.9672669658693245,0.7106080220754138,0.2335218888252684,-0.05208511215075992,-0.13911174652086142
99,99,4.97322152090575,0.11909110072851681,0.22912008403545775,-0.8018138953982462,-0.8803609579621284
